Date,Time,Address,Players,Max Players,Version
04-01-2021,09:42:12,51.79.37.206:2303,35,99,2.00.146773
04-01-2021,09:47:14,51.79.37.206:2303,37,99,2.00.146773
04-01-2021,09:52:15,51.79.37.206:2303,39,99,2.00.146773
04-01-2021,09:57:16,51.79.37.206:2303,38,99,2.00.146773
04-01-2021,10:02:17,51.79.37.206:2303,42,99,2.00.146773
04-01-2021,10:07:18,51.79.37.206:2303,43,99,2.00.146773
04-01-2021,10:12:19,51.79.37.206:2303,42,99,2.00.146773
04-01-2021,10:17:20,51.79.37.206:2303,42,99,2.00.146773
04-01-2021,10:22:21,51.79.37.206:2303,43,99,2.00.146773
04-01-2021,10:27:22,51.79.37.206:2303,45,99,2.00.146773
04-01-2021,10:32:22,51.79.37.206:2303,48,99,2.00.146773
04-01-2021,10:37:24,51.79.37.206:2303,49,99,2.00.146773
04-01-2021,10:42:25,51.79.37.206:2303,47,99,2.00.146773
04-01-2021,10:47:26,51.79.37.206:2303,48,99,2.00.146773
04-01-2021,10:52:27,51.79.37.206:2303,43,99,2.00.146773
04-01-2021,10:57:28,51.79.37.206:2303,43,99,2.00.146773
04-01-2021,11:02:28,51.79.37.206:2303,44,99,2.00.146773
04-01-2021,11:07:29,51.79.37.206:2303,44,99,2.00.146773
04-01-2021,11:12:30,51.79.37.206:2303,43,99,2.00.146773
04-01-2021,11:17:31,51.79.37.206:2303,48,99,2.00.146773
04-01-2021,11:22:33,51.79.37.206:2303,44,99,2.00.146773
04-01-2021,11:27:34,51.79.37.206:2303,46,99,2.00.146773
04-01-2021,11:32:35,51.79.37.206:2303,46,99,2.00.146773
04-01-2021,11:37:36,51.79.37.206:2303,48,99,2.00.146773
04-01-2021,11:42:37,51.79.37.206:2303,49,99,2.00.146773
04-01-2021,11:47:38,51.79.37.206:2303,42,99,2.00.146773
04-01-2021,11:52:39,51.79.37.206:2303,45,99,2.00.146773
04-01-2021,11:57:40,51.79.37.206:2303,45,99,2.00.146773
04-01-2021,12:02:41,51.79.37.206:2303,44,99,2.00.146773
04-01-2021,12:07:41,51.79.37.206:2303,43,99,2.00.146773
04-01-2021,12:12:43,51.79.37.206:2303,49,99,2.00.146773
04-01-2021,12:17:44,51.79.37.206:2303,49,99,2.00.146773
04-01-2021,12:22:45,51.79.37.206:2303,48,99,2.00.146773
04-01-2021,12:27:46,51.79.37.206:2303,46,99,2.00.146773
04-01-2021,12:32:47,51.79.37.206:2303,45,99,2.00.146773
04-01-2021,12:37:48,51.79.37.206:2303,45,99,2.00.146773
04-01-2021,12:42:49,51.79.37.206:2303,46,99,2.00.146773
04-01-2021,12:47:49,51.79.37.206:2303,45,99,2.00.146773
04-01-2021,12:52:50,51.79.37.206:2303,45,99,2.00.146773
04-01-2021,12:57:52,51.79.37.206:2303,45,99,2.00.146773
04-01-2021,13:02:53,51.79.37.206:2303,42,99,2.00.146773
04-01-2021,13:07:54,51.79.37.206:2303,42,99,2.00.146773
04-01-2021,13:12:54,51.79.37.206:2303,44,99,2.00.146773
04-01-2021,13:17:56,51.79.37.206:2303,46,99,2.00.146773
04-01-2021,13:22:56,51.79.37.206:2303,46,99,2.00.146773
04-01-2021,13:27:57,51.79.37.206:2303,48,99,2.00.146773
04-01-2021,13:32:59,51.79.37.206:2303,40,99,2.00.146773
04-01-2021,13:37:59,51.79.37.206:2303,41,99,2.00.146773
04-01-2021,13:43:00,51.79.37.206:2303,38,99,2.00.146773
04-01-2021,13:48:02,51.79.37.206:2303,40,99,2.00.146773
04-01-2021,13:53:02,51.79.37.206:2303,42,99,2.00.146773
04-01-2021,13:58:04,51.79.37.206:2303,47,99,2.00.146773
04-01-2021,14:03:05,51.79.37.206:2303,48,99,2.00.146773
04-01-2021,14:08:05,51.79.37.206:2303,53,99,2.00.146773
04-01-2021,14:13:07,51.79.37.206:2303,57,99,2.00.146773
04-01-2021,14:18:08,51.79.37.206:2303,58,99,2.00.146773
04-01-2021,14:23:09,51.79.37.206:2303,59,99,2.00.146773
04-01-2021,14:28:10,51.79.37.206:2303,60,99,2.00.146773
04-01-2021,14:33:11,51.79.37.206:2303,64,99,2.00.146773
04-01-2021,14:38:12,51.79.37.206:2303,69,99,2.00.146773
04-01-2021,14:43:13,51.79.37.206:2303,71,99,2.00.146773
04-01-2021,14:48:14,51.79.37.206:2303,75,99,2.00.146773
04-01-2021,14:53:15,51.79.37.206:2303,73,99,2.00.146773
04-01-2021,14:58:16,51.79.37.206:2303,76,99,2.00.146773
04-01-2021,15:03:16,51.79.37.206:2303,69,99,2.00.146773
04-01-2021,15:08:18,51.79.37.206:2303,69,99,2.00.146773
04-01-2021,15:13:19,51.79.37.206:2303,65,99,2.00.146773
04-01-2021,15:18:20,51.79.37.206:2303,68,99,2.00.146773
04-01-2021,15:23:21,51.79.37.206:2303,71,99,2.00.146773
04-01-2021,15:28:22,51.79.37.206:2303,67,99,2.00.146773
04-01-2021,15:33:23,51.79.37.206:2303,69,99,2.00.146773
04-01-2021,15:38:24,51.79.37.206:2303,63,99,2.00.146773
04-01-2021,15:43:24,51.79.37.206:2303,69,99,2.00.146773
04-01-2021,15:48:26,51.79.37.206:2303,74,99,2.00.146773
04-01-2021,15:53:27,51.79.37.206:2303,77,99,2.00.146773
04-01-2021,15:58:28,51.79.37.206:2303,80,99,2.00.146773
04-01-2021,16:03:29,51.79.37.206:2303,84,99,2.00.146773
04-01-2021,16:08:29,51.79.37.206:2303,44,99,2.00.146773
04-01-2021,16:13:30,51.79.37.206:2303,52,99,2.00.146773
04-01-2021,16:18:31,51.79.37.206:2303,56,99,2.00.146773
04-01-2021,16:23:32,51.79.37.206:2303,66,99,2.00.146773
04-01-2021,16:28:34,51.79.37.206:2303,68,99,2.00.146773
04-01-2021,16:33:35,51.79.37.206:2303,75,99,2.00.146773
04-01-2021,16:38:36,51.79.37.206:2303,75,99,2.00.146773
04-01-2021,16:43:37,51.79.37.206:2303,76,99,2.00.146773
04-01-2021,16:48:38,51.79.37.206:2303,74,99,2.00.146773
04-01-2021,16:53:38,51.79.37.206:2303,75,99,2.00.146773
04-01-2021,16:58:40,51.79.37.206:2303,79,99,2.00.146773
04-01-2021,17:03:41,51.79.37.206:2303,60,99,2.00.146773
04-01-2021,17:08:42,51.79.37.206:2303,68,99,2.00.146773
04-01-2021,17:13:43,51.79.37.206:2303,81,99,2.00.146773
04-01-2021,17:18:44,51.79.37.206:2303,81,99,2.00.146773
04-01-2021,17:23:45,51.79.37.206:2303,91,99,2.00.146773
04-01-2021,17:28:46,51.79.37.206:2303,89,99,2.00.146773
04-01-2021,17:33:47,51.79.37.206:2303,92,99,2.00.146773
04-01-2021,17:38:48,51.79.37.206:2303,90,99,2.00.146773
04-01-2021,17:43:48,51.79.37.206:2303,94,99,2.00.146773
04-01-2021,17:48:50,51.79.37.206:2303,94,99,2.00.146773
04-01-2021,17:53:51,51.79.37.206:2303,94,99,2.00.146773
04-01-2021,17:58:51,51.79.37.206:2303,99,99,2.00.146773
04-01-2021,18:03:53,51.79.37.206:2303,99,99,2.00.146773
04-01-2021,18:08:54,51.79.37.206:2303,98,99,2.00.146773
04-01-2021,18:13:55,51.79.37.206:2303,95,99,2.00.146773
04-01-2021,18:18:56,51.79.37.206:2303,99,99,2.00.146773
04-01-2021,18:23:57,51.79.37.206:2303,99,99,2.00.146773
04-01-2021,18:28:58,51.79.37.206:2303,98,99,2.00.146773
04-01-2021,18:33:59,51.79.37.206:2303,98,99,2.00.146773
04-01-2021,18:38:59,51.79.37.206:2303,72,99,2.00.146773
04-01-2021,18:44:00,51.79.37.206:2303,74,99,2.00.146773
04-01-2021,18:49:01,51.79.37.206:2303,79,99,2.00.146773
04-01-2021,18:54:03,51.79.37.206:2303,75,99,2.00.146773
04-01-2021,18:59:03,51.79.37.206:2303,80,99,2.00.146773
04-01-2021,19:04:04,51.79.37.206:2303,82,99,2.00.146773
04-01-2021,19:09:05,51.79.37.206:2303,81,99,2.00.146773
04-01-2021,19:14:07,51.79.37.206:2303,85,99,2.00.146773
04-01-2021,19:19:08,51.79.37.206:2303,87,99,2.00.146773
04-01-2021,19:24:09,51.79.37.206:2303,88,99,2.00.146773
04-01-2021,19:29:09,51.79.37.206:2303,87,99,2.00.146773
04-01-2021,19:34:11,51.79.37.206:2303,82,99,2.00.146773
04-01-2021,19:39:12,51.79.37.206:2303,90,99,2.00.146773
04-01-2021,19:44:13,51.79.37.206:2303,92,99,2.00.146773
04-01-2021,19:49:14,51.79.37.206:2303,91,99,2.00.146773
04-01-2021,19:54:15,51.79.37.206:2303,95,99,2.00.146773
04-01-2021,19:59:15,51.79.37.206:2303,98,99,2.00.146773
04-01-2021,20:04:17,51.79.37.206:2303,95,99,2.00.146773
04-01-2021,20:09:18,51.79.37.206:2303,98,99,2.00.146773
04-01-2021,20:14:19,51.79.37.206:2303,94,99,2.00.146773
04-01-2021,20:19:20,51.79.37.206:2303,95,99,2.00.146773
04-01-2021,20:24:20,51.79.37.206:2303,99,99,2.00.146773
04-01-2021,20:29:22,51.79.37.206:2303,83,99,2.00.146773
04-01-2021,20:34:23,51.79.37.206:2303,86,99,2.00.146773
04-01-2021,20:39:24,51.79.37.206:2303,95,99,2.00.146773
04-01-2021,20:44:25,51.79.37.206:2303,96,99,2.00.146773
04-01-2021,20:49:26,51.79.37.206:2303,97,99,2.00.146773
04-01-2021,20:54:27,51.79.37.206:2303,98,99,2.00.146773
04-01-2021,20:59:28,51.79.37.206:2303,97,99,2.00.146773
04-01-2021,21:04:29,51.79.37.206:2303,94,99,2.00.146773
04-01-2021,21:09:29,51.79.37.206:2303,95,99,2.00.146773
04-01-2021,21:14:31,51.79.37.206:2303,95,99,2.00.146773
04-01-2021,21:19:31,51.79.37.206:2303,94,99,2.00.146773
04-01-2021,21:24:32,51.79.37.206:2303,89,99,2.00.146773
04-01-2021,21:29:34,51.79.37.206:2303,91,99,2.00.146773
04-01-2021,21:34:35,51.79.37.206:2303,92,99,2.00.146773
04-01-2021,21:39:36,51.79.37.206:2303,94,99,2.00.146773
04-01-2021,21:44:38,51.79.37.206:2303,94,99,2.00.146773
04-01-2021,21:49:38,51.79.37.206:2303,80,99,2.00.146773
04-01-2021,21:54:40,51.79.37.206:2303,85,99,2.00.146773
04-01-2021,21:59:41,51.79.37.206:2303,86,99,2.00.146773
04-01-2021,22:04:42,51.79.37.206:2303,80,99,2.00.146773
04-01-2021,22:09:43,51.79.37.206:2303,84,99,2.00.146773
04-01-2021,22:14:43,51.79.37.206:2303,89,99,2.00.146773
04-01-2021,22:19:44,51.79.37.206:2303,87,99,2.00.146773
04-01-2021,22:24:45,51.79.37.206:2303,83,99,2.00.146773
04-01-2021,22:29:47,51.79.37.206:2303,79,99,2.00.146773
04-01-2021,22:34:48,51.79.37.206:2303,80,99,2.00.146773
04-01-2021,22:39:48,51.79.37.206:2303,78,99,2.00.146773
04-01-2021,22:44:49,51.79.37.206:2303,84,99,2.00.146773
04-01-2021,22:49:51,51.79.37.206:2303,85,99,2.00.146773
04-01-2021,22:54:52,51.79.37.206:2303,72,99,2.00.146773
04-01-2021,22:59:52,51.79.37.206:2303,68,99,2.00.146773
04-01-2021,23:04:53,51.79.37.206:2303,69,99,2.00.146773
04-01-2021,23:09:54,51.79.37.206:2303,70,99,2.00.146773
04-01-2021,23:14:55,51.79.37.206:2303,74,99,2.00.146773
04-01-2021,23:19:56,51.79.37.206:2303,75,99,2.00.146773
04-01-2021,23:24:57,51.79.37.206:2303,78,99,2.00.146773
04-01-2021,23:29:58,51.79.37.206:2303,78,99,2.00.146773
04-01-2021,23:34:59,51.79.37.206:2303,80,99,2.00.146773
04-01-2021,23:40:00,51.79.37.206:2303,80,99,2.00.146773
04-01-2021,23:45:01,51.79.37.206:2303,81,99,2.00.146773
04-01-2021,23:50:02,51.79.37.206:2303,78,99,2.00.146773
04-01-2021,23:55:03,51.79.37.206:2303,79,99,2.00.146773
05-01-2021,00:00:04,51.79.37.206:2303,79,99,2.00.146773
05-01-2021,00:05:05,51.79.37.206:2303,78,99,2.00.146773
05-01-2021,00:10:06,51.79.37.206:2303,67,99,2.00.146773
05-01-2021,00:15:08,51.79.37.206:2303,69,99,2.00.146773
05-01-2021,00:20:08,51.79.37.206:2303,78,99,2.00.146773
05-01-2021,00:25:09,51.79.37.206:2303,73,99,2.00.146773
05-01-2021,00:30:11,51.79.37.206:2303,72,99,2.00.146773
05-01-2021,00:35:11,51.79.37.206:2303,71,99,2.00.146773
05-01-2021,00:40:12,51.79.37.206:2303,70,99,2.00.146773
05-01-2021,00:45:14,51.79.37.206:2303,74,99,2.00.146773
05-01-2021,00:50:14,51.79.37.206:2303,74,99,2.00.146773
05-01-2021,00:55:15,51.79.37.206:2303,75,99,2.00.146773
05-01-2021,01:00:16,51.79.37.206:2303,78,99,2.00.146773
05-01-2021,01:05:17,51.79.37.206:2303,85,99,2.00.146773
05-01-2021,01:10:19,51.79.37.206:2303,69,99,2.00.146773
05-01-2021,01:15:19,51.79.37.206:2303,75,99,2.00.146773
05-01-2021,01:20:21,51.79.37.206:2303,79,99,2.00.146773
05-01-2021,01:25:24,51.79.37.206:2303,86,99,2.00.146773
05-01-2021,01:30:25,51.79.37.206:2303,92,99,2.00.146773
05-01-2021,01:35:26,51.79.37.206:2303,96,99,2.00.146773
05-01-2021,01:40:26,51.79.37.206:2303,96,99,2.00.146773
05-01-2021,01:45:27,51.79.37.206:2303,93,99,2.00.146773
05-01-2021,01:50:29,51.79.37.206:2303,90,99,2.00.146773
05-01-2021,01:55:29,51.79.37.206:2303,90,99,2.00.146773
05-01-2021,02:00:30,51.79.37.206:2303,95,99,2.00.146773
05-01-2021,02:05:32,51.79.37.206:2303,77,99,2.00.146773
05-01-2021,02:10:33,51.79.37.206:2303,79,99,2.00.146773
05-01-2021,02:15:33,51.79.37.206:2303,81,99,2.00.146773
05-01-2021,02:20:35,51.79.37.206:2303,78,99,2.00.146773
05-01-2021,02:25:35,51.79.37.206:2303,83,99,2.00.146773
05-01-2021,02:30:36,51.79.37.206:2303,77,99,2.00.146773
05-01-2021,02:35:37,51.79.37.206:2303,81,99,2.00.146773
05-01-2021,02:40:38,51.79.37.206:2303,82,99,2.00.146773
05-01-2021,02:45:39,51.79.37.206:2303,82,99,2.00.146773
05-01-2021,02:50:40,51.79.37.206:2303,90,99,2.00.146773
05-01-2021,02:55:41,51.79.37.206:2303,98,99,2.00.146773
05-01-2021,03:00:42,51.79.37.206:2303,84,99,2.00.146773
05-01-2021,03:05:44,51.79.37.206:2303,89,99,2.00.146773
05-01-2021,03:10:44,51.79.37.206:2303,92,99,2.00.146773
05-01-2021,03:15:45,51.79.37.206:2303,90,99,2.00.146773
05-01-2021,03:20:46,51.79.37.206:2303,94,99,2.00.146773
05-01-2021,03:25:47,51.79.37.206:2303,95,99,2.00.146773
05-01-2021,03:30:48,51.79.37.206:2303,97,99,2.00.146773
05-01-2021,03:35:49,51.79.37.206:2303,94,99,2.00.146773
05-01-2021,03:40:50,51.79.37.206:2303,93,99,2.00.146773
05-01-2021,03:45:51,51.79.37.206:2303,92,99,2.00.146773
05-01-2021,03:50:52,51.79.37.206:2303,97,99,2.00.146773
05-01-2021,03:55:53,51.79.37.206:2303,98,99,2.00.146773
05-01-2021,04:00:54,51.79.37.206:2303,95,99,2.00.146773
05-01-2021,04:05:55,51.79.37.206:2303,96,99,2.00.146773
05-01-2021,04:10:56,51.79.37.206:2303,74,99,2.00.146773
05-01-2021,04:15:58,51.79.37.206:2303,72,99,2.00.146773
05-01-2021,04:20:58,51.79.37.206:2303,71,99,2.00.146773
05-01-2021,04:25:59,51.79.37.206:2303,68,99,2.00.146773
05-01-2021,04:31:01,51.79.37.206:2303,72,99,2.00.146773
05-01-2021,04:36:01,51.79.37.206:2303,74,99,2.00.146773
05-01-2021,04:41:02,51.79.37.206:2303,75,99,2.00.146773
05-01-2021,04:46:03,51.79.37.206:2303,75,99,2.00.146773
05-01-2021,04:51:04,51.79.37.206:2303,74,99,2.00.146773
05-01-2021,04:56:05,51.79.37.206:2303,73,99,2.00.146773
05-01-2021,05:01:07,51.79.37.206:2303,72,99,2.00.146773
05-01-2021,05:06:07,51.79.37.206:2303,52,99,2.00.146773
05-01-2021,05:11:08,51.79.37.206:2303,51,99,2.00.146773
05-01-2021,05:16:09,51.79.37.206:2303,50,99,2.00.146773
05-01-2021,05:21:10,51.79.37.206:2303,51,99,2.00.146773
05-01-2021,05:26:11,51.79.37.206:2303,53,99,2.00.146773
05-01-2021,05:31:12,51.79.37.206:2303,51,99,2.00.146773
05-01-2021,05:36:13,51.79.37.206:2303,51,99,2.00.146773
05-01-2021,05:41:14,51.79.37.206:2303,8,99,2.00.146773
05-01-2021,05:46:15,51.79.37.206:2303,24,99,2.00.146773
05-01-2021,05:51:16,51.79.37.206:2303,31,99,2.00.146773
05-01-2021,05:56:17,51.79.37.206:2303,36,99,2.00.146773
05-01-2021,06:01:18,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,06:06:19,51.79.37.206:2303,39,99,2.00.146773
05-01-2021,06:11:20,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,06:16:21,51.79.37.206:2303,36,99,2.00.146773
05-01-2021,06:21:22,51.79.37.206:2303,39,99,2.00.146773
05-01-2021,06:26:24,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,06:31:24,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,06:36:25,51.79.37.206:2303,40,99,2.00.146773
05-01-2021,06:41:26,51.79.37.206:2303,39,99,2.00.146773
05-01-2021,06:46:27,51.79.37.206:2303,39,99,2.00.146773
05-01-2021,06:51:28,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,06:56:29,51.79.37.206:2303,45,99,2.00.146773
05-01-2021,07:01:30,51.79.37.206:2303,47,99,2.00.146773
05-01-2021,07:06:31,51.79.37.206:2303,35,99,2.00.146773
05-01-2021,07:11:32,51.79.37.206:2303,34,99,2.00.146773
05-01-2021,07:16:33,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,07:21:34,51.79.37.206:2303,34,99,2.00.146773
05-01-2021,07:26:35,51.79.37.206:2303,31,99,2.00.146773
05-01-2021,07:31:36,51.79.37.206:2303,29,99,2.00.146773
05-01-2021,07:36:37,51.79.37.206:2303,29,99,2.00.146773
05-01-2021,07:41:38,51.79.37.206:2303,29,99,2.00.146773
05-01-2021,07:46:40,51.79.37.206:2303,30,99,2.00.146773
05-01-2021,07:51:40,51.79.37.206:2303,35,99,2.00.146773
05-01-2021,07:56:41,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,08:01:42,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,08:06:43,51.79.37.206:2303,31,99,2.00.146773
05-01-2021,08:11:44,51.79.37.206:2303,30,99,2.00.146773
05-01-2021,08:16:45,51.79.37.206:2303,31,99,2.00.146773
05-01-2021,08:21:46,51.79.37.206:2303,30,99,2.00.146773
05-01-2021,08:26:47,51.79.37.206:2303,32,99,2.00.146773
05-01-2021,08:31:48,51.79.37.206:2303,36,99,2.00.146773
05-01-2021,08:36:49,51.79.37.206:2303,35,99,2.00.146773
05-01-2021,08:41:52,51.79.37.206:2303,33,99,2.00.146773
05-01-2021,08:46:53,51.79.37.206:2303,33,99,2.00.146773
05-01-2021,08:51:54,51.79.37.206:2303,32,99,2.00.146773
05-01-2021,08:56:55,51.79.37.206:2303,33,99,2.00.146773
05-01-2021,09:01:56,51.79.37.206:2303,33,99,2.00.146773
05-01-2021,09:06:57,51.79.37.206:2303,33,99,2.00.146773
05-01-2021,09:11:58,51.79.37.206:2303,39,99,2.00.146773
05-01-2021,09:16:59,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,09:22:00,51.79.37.206:2303,42,99,2.00.146773
05-01-2021,09:27:01,51.79.37.206:2303,43,99,2.00.146773
05-01-2021,09:32:02,51.79.37.206:2303,48,99,2.00.146773
05-01-2021,09:37:03,51.79.37.206:2303,51,99,2.00.146773
05-01-2021,09:42:04,51.79.37.206:2303,39,99,2.00.146773
05-01-2021,09:47:05,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,09:52:06,51.79.37.206:2303,39,99,2.00.146773
05-01-2021,09:57:07,51.79.37.206:2303,43,99,2.00.146773
05-01-2021,10:02:08,51.79.37.206:2303,43,99,2.00.146773
05-01-2021,10:07:09,51.79.37.206:2303,42,99,2.00.146773
05-01-2021,10:12:10,51.79.37.206:2303,43,99,2.00.146773
05-01-2021,10:17:11,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,10:22:12,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,10:27:13,51.79.37.206:2303,40,99,2.00.146773
05-01-2021,10:32:14,51.79.37.206:2303,40,99,2.00.146773
05-01-2021,10:37:16,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,10:42:16,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,10:47:17,51.79.37.206:2303,40,99,2.00.146773
05-01-2021,10:52:18,51.79.37.206:2303,42,99,2.00.146773
05-01-2021,10:57:19,51.79.37.206:2303,43,99,2.00.146773
05-01-2021,11:02:20,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,11:07:21,51.79.37.206:2303,36,99,2.00.146773
05-01-2021,11:12:22,51.79.37.206:2303,36,99,2.00.146773
05-01-2021,11:17:23,51.79.37.206:2303,36,99,2.00.146773
05-01-2021,11:22:24,51.79.37.206:2303,38,99,2.00.146773
05-01-2021,11:27:25,51.79.37.206:2303,40,99,2.00.146773
05-01-2021,11:32:26,51.79.37.206:2303,38,99,2.00.146773
05-01-2021,11:37:27,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,11:42:28,51.79.37.206:2303,42,99,2.00.146773
05-01-2021,11:47:29,51.79.37.206:2303,42,99,2.00.146773
05-01-2021,11:52:30,51.79.37.206:2303,43,99,2.00.146773
05-01-2021,11:57:31,51.79.37.206:2303,42,99,2.00.146773
05-01-2021,12:02:32,51.79.37.206:2303,45,99,2.00.146773
05-01-2021,12:07:33,51.79.37.206:2303,44,99,2.00.146773
05-01-2021,12:12:34,51.79.37.206:2303,47,99,2.00.146773
05-01-2021,12:17:35,51.79.37.206:2303,50,99,2.00.146773
05-01-2021,12:22:37,51.79.37.206:2303,46,99,2.00.146773
05-01-2021,12:27:37,51.79.37.206:2303,48,99,2.00.146773
05-01-2021,12:32:38,51.79.37.206:2303,48,99,2.00.146773
05-01-2021,12:37:39,51.79.37.206:2303,48,99,2.00.146773
05-01-2021,12:42:40,51.79.37.206:2303,41,99,2.00.146773
05-01-2021,12:47:41,51.79.37.206:2303,43,99,2.00.146773
05-01-2021,12:52:42,51.79.37.206:2303,45,99,2.00.146773
05-01-2021,12:57:43,51.79.37.206:2303,51,99,2.00.146773
05-01-2021,13:02:45,51.79.37.206:2303,50,99,2.00.146773
05-01-2021,13:07:46,51.79.37.206:2303,49,99,2.00.146773
05-01-2021,13:12:46,51.79.37.206:2303,51,99,2.00.146773
05-01-2021,13:17:47,51.79.37.206:2303,50,99,2.00.146773
05-01-2021,13:22:48,51.79.37.206:2303,51,99,2.00.146773
05-01-2021,13:27:49,51.79.37.206:2303,52,99,2.00.146773
05-01-2021,13:32:51,51.79.37.206:2303,57,99,2.00.146773
05-01-2021,13:37:52,51.79.37.206:2303,56,99,2.00.146773
05-01-2021,13:42:52,51.79.37.206:2303,50,99,2.00.146773
05-01-2021,13:47:53,51.79.37.206:2303,55,99,2.00.146773
05-01-2021,13:52:54,51.79.37.206:2303,53,99,2.00.146773
05-01-2021,13:57:55,51.79.37.206:2303,55,99,2.00.146773
05-01-2021,14:02:56,51.79.37.206:2303,59,99,2.00.146773
05-01-2021,14:07:57,51.79.37.206:2303,59,99,2.00.146773
05-01-2021,14:12:58,51.79.37.206:2303,61,99,2.00.146773
05-01-2021,14:17:59,51.79.37.206:2303,63,99,2.00.146773
05-01-2021,14:23:01,51.79.37.206:2303,64,99,2.00.146773
05-01-2021,14:28:01,51.79.37.206:2303,66,99,2.00.146773
05-01-2021,14:33:02,51.79.37.206:2303,68,99,2.00.146773
05-01-2021,14:38:04,51.79.37.206:2303,71,99,2.00.146773
05-01-2021,14:43:04,51.79.37.206:2303,72,99,2.00.146773
05-01-2021,14:48:05,51.79.37.206:2303,74,99,2.00.146773
05-01-2021,14:53:06,51.79.37.206:2303,71,99,2.00.146773
05-01-2021,14:58:07,51.79.37.206:2303,71,99,2.00.146773
05-01-2021,15:03:09,51.79.37.206:2303,76,99,2.00.146773
05-01-2021,15:08:09,51.79.37.206:2303,75,99,2.00.146773
05-01-2021,15:13:10,51.79.37.206:2303,75,99,2.00.146773
05-01-2021,15:18:12,51.79.37.206:2303,77,99,2.00.146773
05-01-2021,15:23:13,51.79.37.206:2303,80,99,2.00.146773
05-01-2021,15:28:15,51.79.37.206:2303,73,99,2.00.146773
05-01-2021,15:33:15,51.79.37.206:2303,75,99,2.00.146773
05-01-2021,15:38:16,51.79.37.206:2303,74,99,2.00.146773
05-01-2021,15:43:17,51.79.37.206:2303,73,99,2.00.146773
05-01-2021,15:48:18,51.79.37.206:2303,71,99,2.00.146773
05-01-2021,15:53:20,51.79.37.206:2303,69,99,2.00.146773
05-01-2021,15:58:20,51.79.37.206:2303,69,99,2.00.146773
05-01-2021,16:03:21,51.79.37.206:2303,65,99,2.00.146773
05-01-2021,16:08:22,51.79.37.206:2303,68,99,2.00.146773
05-01-2021,16:13:23,51.79.37.206:2303,66,99,2.00.146773
05-01-2021,16:18:24,51.79.37.206:2303,69,99,2.00.146773
05-01-2021,16:23:26,51.79.37.206:2303,31,99,2.00.146773
05-01-2021,16:28:26,51.79.37.206:2303,37,99,2.00.146773
05-01-2021,16:33:27,51.79.37.206:2303,38,99,2.00.146773
05-01-2021,16:38:28,51.79.37.206:2303,44,99,2.00.146773
05-01-2021,16:43:29,51.79.37.206:2303,48,99,2.00.146773
05-01-2021,16:48:30,51.79.37.206:2303,53,99,2.00.146773
05-01-2021,16:53:31,51.79.37.206:2303,54,99,2.00.146773
05-01-2021,16:58:32,51.79.37.206:2303,61,99,2.00.146773
05-01-2021,17:03:34,51.79.37.206:2303,60,99,2.00.146773
05-01-2021,17:08:35,51.79.37.206:2303,64,99,2.00.146773
05-01-2021,17:13:35,51.79.37.206:2303,67,99,2.00.146773
05-01-2021,17:18:37,51.79.37.206:2303,71,99,2.00.146773
05-01-2021,17:23:37,51.79.37.206:2303,73,99,2.00.146773
05-01-2021,17:28:38,51.79.37.206:2303,78,99,2.00.146773
05-01-2021,17:33:39,51.79.37.206:2303,77,99,2.00.146773
05-01-2021,17:38:40,51.79.37.206:2303,79,99,2.00.146773
05-01-2021,17:43:42,51.79.37.206:2303,82,99,2.00.146773
05-01-2021,17:48:44,51.79.37.206:2303,80,99,2.00.146773
05-01-2021,17:53:44,51.79.37.206:2303,81,99,2.00.146773
05-01-2021,17:58:45,51.79.37.206:2303,80,99,2.00.146773
05-01-2021,18:03:46,51.79.37.206:2303,63,99,2.00.146773
05-01-2021,18:08:47,51.79.37.206:2303,64,99,2.00.146773
05-01-2021,18:13:48,51.79.37.206:2303,67,99,2.00.146773
05-01-2021,18:18:49,51.79.37.206:2303,70,99,2.00.146773
05-01-2021,18:23:50,51.79.37.206:2303,70,99,2.00.146773
05-01-2021,18:28:51,51.79.37.206:2303,72,99,2.00.146773
05-01-2021,18:33:52,51.79.37.206:2303,72,99,2.00.146773
05-01-2021,18:38:54,51.79.37.206:2303,77,99,2.00.146773
05-01-2021,18:43:54,51.79.37.206:2303,82,99,2.00.146773
05-01-2021,18:48:55,51.79.37.206:2303,84,99,2.00.146773
05-01-2021,18:53:56,51.79.37.206:2303,87,99,2.00.146773
05-01-2021,18:58:58,51.79.37.206:2303,74,99,2.00.146773
